INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192030729,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,310,,2019-04-26 12:41,2019,4,Friday,12,Other,HAZELWOOD ST,42.31752277,-71.08343647,"(42.31752277, -71.08343647)"
192086648,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,243,0,2019-10-25 21:40,2019,10,Friday,21,,,42.317538,-71.060785,"(42.31753800, -71.06078500)"
I192057704,1402,Vandalism,VANDALISM,B2,312,,2019-07-26 6:51,2019,7,Friday,6,Part Two,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I192030048,3007,Medical Assistance,SUDDEN DEATH,B2,312,,2019-04-24 9:28,2019,4,Wednesday,9,Part Three,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I192016158,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,312,,2019-03-03 17:20,2019,3,Sunday,17,Part Three,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I192014994,3115,Investigate Person,INVESTIGATE PERSON,B2,312,,2019-02-27 0:49,2019,2,Wednesday,0,Part Three,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I192011415,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,312,,2019-02-13 6:30,2019,2,Wednesday,6,Part Three,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I192007647,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,243,,2019-01-29 17:00,2019,1,Tuesday,17,Part Two,BAKERSFIELD ST,42.31753832,-71.06078503,"(42.31753832, -71.06078503)"
I192004839,1402,Vandalism,VANDALISM,C11,243,,2019-01-17 0:30,2019,1,Thursday,0,Part Two,BAKERSFIELD ST,42.31753832,-71.06078503,"(42.31753832, -71.06078503)"
I192061387,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,303,,2019-08-06 20:50,2019,8,Tuesday,20,Part Two,BANCROFT ST,42.31754305,-71.09924936,"(42.31754305, -71.09924936)"
I192036853,2405,Disorderly Conduct,DISORDERLY CONDUCT,B2,239,,2019-05-17 20:02,2019,5,Friday,20,Part Two,BELDEN ST,42.31754665,-71.06623119,"(42.31754665, -71.06623119)"
I192009250,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,239,,2019-02-01 14:30,2019,2,Friday,14,Part Three,BELDEN ST,42.31754665,-71.06623119,"(42.31754665, -71.06623119)"
I192001369,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,239,,2019-01-05 0:00,2019,1,Saturday,0,Part Three,BELDEN ST,42.31754665,-71.06623119,"(42.31754665, -71.06623119)"
192080826,3207,,PROPERTY - FOUND,E13,638,0,2019-10-06 11:54,2019,10,Sunday,11,,DANFORTH ST,42.317551,-71.105345,"(42.31755100, -71.10534500)"
I192014369,3114,Investigate Property,INVESTIGATE PROPERTY,E13,638,,2019-02-24 22:40,2019,2,Sunday,22,Part Three,DANFORTH ST,42.31755171,-71.1053453,"(42.31755171, -71.10534530)"
I192008148,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,E13,638,,2019-01-31 15:19,2019,1,Thursday,15,Part Two,DANFORTH ST,42.31755171,-71.1053453,"(42.31755171, -71.10534530)"
I192034225,3115,Investigate Person,INVESTIGATE PERSON,B2,311,,2019-05-08 21:23,2019,5,Wednesday,21,Part Three,SAVIN ST,42.31756529,-71.0821868,"(42.31756529, -71.08218680)"
I192025696,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2,311,,2019-04-07 21:00,2019,4,Sunday,21,Part Two,SAVIN ST,42.31756529,-71.0821868,"(42.31756529, -71.08218680)"
I192025696,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2,311,,2019-04-07 21:00,2019,4,Sunday,21,Part Two,SAVIN ST,42.31756529,-71.0821868,"(42.31756529, -71.08218680)"
I192025696,3125,Warrant Arrests,WARRANT ARREST,B2,311,,2019-04-07 21:00,2019,4,Sunday,21,Part Three,SAVIN ST,42.31756529,-71.0821868,"(42.31756529, -71.08218680)"
I192039583,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,245,,2019-05-27 8:01,2019,5,Monday,8,Part Three,DORCHESTER AVE,42.31757074,-71.05672123,"(42.31757074, -71.05672123)"
192088303,3115,,INVESTIGATE PERSON,B2,311,0,2019-10-31 18:12,2019,10,Thursday,18,,BLUE HILL AVE,42.317577,-71.077949,"(42.31757700, -71.07794900)"
192087342,3301,,VERBAL DISPUTE,B2,311,0,2019-10-28 16:33,2019,10,Monday,16,,BLUE HILL AVE,42.317577,-71.077949,"(42.31757700, -71.07794900)"
I192067861,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,244,,2019-08-27 9:37,2019,8,Tuesday,9,Part One,PLEASANT ST,42.31757722,-71.05911903,"(42.31757722, -71.05911903)"
I192021809,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,244,,2019-03-25 0:30,2019,3,Monday,0,Part Three,PLEASANT ST,42.31757722,-71.05911903,"(42.31757722, -71.05911903)"
I192004248,3125,Warrant Arrests,WARRANT ARREST,C11,244,,2019-01-16 14:30,2019,1,Wednesday,14,Part Three,PLEASANT ST,42.31757722,-71.05911903,"(42.31757722, -71.05911903)"
I192004248,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,244,,2019-01-16 14:30,2019,1,Wednesday,14,Part Two,PLEASANT ST,42.31757722,-71.05911903,"(42.31757722, -71.05911903)"
I192052624,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,311,,2019-07-08 14:52,2019,7,Monday,14,Part Three,BLUE HILL AVE,42.31757794,-71.07794982,"(42.31757794, -71.07794982)"
I192052234,3125,Warrant Arrests,WARRANT ARREST,B2,311,,2019-07-08 13:19,2019,7,Monday,13,Part Three,BLUE HILL AVE,42.31757794,-71.07794982,"(42.31757794, -71.07794982)"
I192052234,2647,Other,THREATS TO DO BODILY HARM,B2,311,,2019-07-08 13:19,2019,7,Monday,13,Part Two,BLUE HILL AVE,42.31757794,-71.07794982,"(42.31757794, -71.07794982)"
I192027866,560,Other Burglary,BURGLARY - OTHER - FORCE,B2,311,,2019-04-15 15:20,2019,4,Monday,15,Part One,BLUE HILL AVE,42.31757794,-71.07794982,"(42.31757794, -71.07794982)"
192084169,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2, ,0,2019-10-17 18:25,2019,10,Thursday,18,,,42.317589,-71.091287,"(42.31758900, -71.09128700)"
192103636,3301,,VERBAL DISPUTE,C6,913,0,2019-12-25 16:22,2019,12,Wednesday,16,,SOUTH POINT DR,42.317592,-71.040001,"(42.31759200, -71.04000100)"
192096079,801,,ASSAULT - SIMPLE,C6,913,0,2019-11-27 2:30,2019,11,Wednesday,2,,SOUTH POINT DR,42.317592,-71.040001,"(42.31759200, -71.04000100)"
I192039855,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C6,913,,2019-05-28 8:19,2019,5,Tuesday,8,Part Two,SOUTH POINT DR,42.31759266,-71.04000118,"(42.31759266, -71.04000118)"
I192077007,3301,Verbal Disputes,VERBAL DISPUTE,B2,312,,2019-09-24 11:53,2019,9,Tuesday,11,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192075880,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,312,,2019-09-20 19:32,2019,9,Friday,19,Part Two,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192067842,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,312,,2019-08-25 0:30,2019,8,Sunday,0,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192067361,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,312,,2019-08-25 0:30,2019,8,Sunday,0,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192020752,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,312,,2019-03-20 20:15,2019,3,Wednesday,20,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192013403,3115,Investigate Person,INVESTIGATE PERSON,B2,312,,2019-02-15 17:00,2019,2,Friday,17,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192008599,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,312,,2019-02-02 4:00,2019,2,Saturday,4,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
I192008567,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B2,312,,2019-02-02 3:54,2019,2,Saturday,3,Part Three,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
192099561,3301,,VERBAL DISPUTE,B2,311,0,2019-12-10 21:30,2019,12,Tuesday,21,,EDGEWOOD ST,42.317599,-71.078913,"(42.31759900, -71.07891300)"
192079899,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,311,0,2019-10-02 20:00,2019,10,Wednesday,20,,EDGEWOOD ST,42.317599,-71.078913,"(42.31759900, -71.07891300)"
192079265,3301,,VERBAL DISPUTE,B2,311,0,2019-10-01 6:44,2019,10,Tuesday,6,,EDGEWOOD ST,42.317599,-71.078913,"(42.31759900, -71.07891300)"
I192043830,1402,Vandalism,VANDALISM,B2,311,,2019-06-09 0:00,2019,6,Sunday,0,Part Two,EDGEWOOD ST,42.31759957,-71.07891328,"(42.31759957, -71.07891328)"
I192027164,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,311,,2019-04-12 21:02,2019,4,Friday,21,Part Three,EDGEWOOD ST,42.31759957,-71.07891328,"(42.31759957, -71.07891328)"
I192027164,3501,Missing Person Reported,MISSING PERSON,B2,311,,2019-04-12 21:02,2019,4,Friday,21,Part Three,EDGEWOOD ST,42.31759957,-71.07891328,"(42.31759957, -71.07891328)"
I192020247,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,311,,2019-03-18 22:48,2019,3,Monday,22,Part Three,EDGEWOOD ST,42.31759957,-71.07891328,"(42.31759957, -71.07891328)"
I192068438,3301,Verbal Disputes,VERBAL DISPUTE,B2,258,,2019-08-28 20:20,2019,8,Wednesday,20,Part Three,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I172005065,1844,Drug Violation,DRUGS - POSS CLASS C,B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Two,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I172005065,3125,Warrant Arrests,WARRANT ARREST,B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Three,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I172005065,1846,Drug Violation,DRUGS - POSS CLASS E,B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Two,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I162083696,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Two,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I162083696,3125,Warrant Arrests,WARRANT ARREST,B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Three,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I162083696,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,258,,2019-06-15 20:40,2019,6,Saturday,20,Part Two,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
I192044781,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,258,,2019-06-13 11:03,2019,6,Thursday,11,Part One,DUDLEY ST,42.31760693,-71.06636894,"(42.31760693, -71.06636894)"
192081070,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13,637,0,2019-10-07 11:08,2019,10,Monday,11,,BOYLSTON ST,42.317611,-71.107391,"(42.31761100, -71.10739100)"
I192049311,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E13,796,,2019-05-01 0:00,2019,5,Wednesday,0,Part Two,BOYLSTON ST,42.31761197,-71.10739121,"(42.31761197, -71.10739121)"
I192008186,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",E13,637,,2019-01-31 16:05,2019,1,Thursday,16,Part Three,BOYLSTON ST,42.31761197,-71.10739121,"(42.31761197, -71.10739121)"
192090280,520,,BURGLARY - RESIDENTIAL,C11,244,0,2019-11-05 17:00,2019,11,Tuesday,17,,DORCHESTER AVE,42.31765,-71.056724,"(42.31765000, -71.05672400)"
192084959,3115,,INVESTIGATE PERSON,C11,245,0,2019-10-20 13:05,2019,10,Sunday,13,,DORCHESTER AVE,42.31765,-71.056724,"(42.31765000, -71.05672400)"
I192072414,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C11,244,,2019-09-09 23:37,2019,9,Monday,23,Part Three,DORCHESTER AVE,42.31765031,-71.05672415,"(42.31765031, -71.05672415)"
192105058,3301,,VERBAL DISPUTE,B2,260,0,2019-12-31 18:05,2019,12,Tuesday,18,,ROBIN HOOD ST,42.317652,-71.071211,"(42.31765200, -71.07121100)"
I192070741,3115,Investigate Person,INVESTIGATE PERSON,B2,260,,2019-09-04 19:02,2019,9,Wednesday,19,Part Three,ROBIN HOOD ST,42.31765297,-71.07121156,"(42.31765297, -71.07121156)"
I192073473,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,238,,2019-09-11 16:00,2019,9,Wednesday,16,Part Three,DUDLEY ST,42.31766432,-71.06650887,"(42.31766432, -71.06650887)"
I192053803,724,Auto Theft,AUTO THEFT,B2,238,,2019-07-11 22:45,2019,7,Thursday,22,Part One,DUDLEY ST,42.31766432,-71.06650887,"(42.31766432, -71.06650887)"
I192007721,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,238,,2019-01-29 18:00,2019,1,Tuesday,18,Part Three,DUDLEY ST,42.31766432,-71.06650887,"(42.31766432, -71.06650887)"
192082667,1402,,VANDALISM,E13,303,0,2019-10-12 10:00,2019,10,Saturday,10,,ATHERTON ST,42.317681,-71.100647,"(42.31768100, -71.10064700)"
192082444,1402,,VANDALISM,E13,303,0,2019-10-11 13:00,2019,10,Friday,13,,ATHERTON ST,42.317681,-71.100647,"(42.31768100, -71.10064700)"
I192059306,616,Larceny,LARCENY THEFT OF BICYCLE,E13,577,,2019-07-03 12:00,2019,7,Wednesday,12,Part One,ATHERTON ST,42.31768161,-71.1006479,"(42.31768161, -71.10064790)"
I192042117,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,303,,2019-06-04 19:03,2019,6,Tuesday,19,Part Three,ATHERTON ST,42.31768161,-71.1006479,"(42.31768161, -71.10064790)"
I192014084,3115,Investigate Person,INVESTIGATE PERSON,E13,303,,2019-02-23 15:00,2019,2,Saturday,15,Part Three,ATHERTON ST,42.31768161,-71.1006479,"(42.31768161, -71.10064790)"
I192002977,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,303,,2019-01-11 15:51,2019,1,Friday,15,Part Three,ATHERTON ST,42.31768161,-71.1006479,"(42.31768161, -71.10064790)"
I192052585,1402,Vandalism,VANDALISM,B2,259,,2019-07-04 20:30,2019,7,Thursday,20,Part Two,MAGNOLIA ST,42.31768237,-71.07027631,"(42.31768237, -71.07027631)"
I192045425,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,259,,2019-06-15 9:50,2019,6,Saturday,9,Part Three,MAGNOLIA ST,42.31768237,-71.07027631,"(42.31768237, -71.07027631)"
I192024195,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,260,,2019-04-02 7:47,2019,4,Tuesday,7,Part One,MAGNOLIA ST,42.31768237,-71.07027631,"(42.31768237, -71.07027631)"
I192018162,619,Larceny,LARCENY ALL OTHERS,C11,243,,2019-02-23 18:30,2019,2,Saturday,18,Part One,PLEASANT ST,42.31768429,-71.05908545,"(42.31768429, -71.05908545)"
192088292,616,,LARCENY THEFT OF BICYCLE,B2,238,0,2019-10-31 17:30,2019,10,Thursday,17,,DUDLEY ST,42.317685,-71.066562,"(42.31768500, -71.06656200)"
I192040540,724,Auto Theft,AUTO THEFT,B2,238,,2019-05-30 14:40,2019,5,Thursday,14,Part One,DUDLEY ST,42.31768581,-71.06656219,"(42.31768581, -71.06656219)"
192078977,3006,,SICK/INJURED/MEDICAL - PERSON,E13,303,0,2019-09-30 10:37,2019,9,Monday,10,,COLUMBUS AVE,42.317711,-71.098363,"(42.31771100, -71.09836300)"
I192076827,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,303,,2019-09-23 18:55,2019,9,Monday,18,Part Three,COLUMBUS AVE,42.31771185,-71.09836379,"(42.31771185, -71.09836379)"
I192020605,2647,Other,THREATS TO DO BODILY HARM,E13,303,,2019-03-20 12:32,2019,3,Wednesday,12,Part Two,COLUMBUS AVE,42.31771185,-71.09836379,"(42.31771185, -71.09836379)"
192104680,613,,LARCENY SHOPLIFTING,E13,304,0,2019-12-30 8:16,2019,12,Monday,8,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192102727,3115,,INVESTIGATE PERSON,E13,304,0,2019-12-21 21:26,2019,12,Saturday,21,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192102691,613,,LARCENY SHOPLIFTING,E13,304,0,2019-12-21 19:33,2019,12,Saturday,19,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192099055,613,,LARCENY SHOPLIFTING,E13,304,0,2019-12-09 12:00,2019,12,Monday,12,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192098816,613,,LARCENY SHOPLIFTING,E13,304,0,2019-12-08 12:20,2019,12,Sunday,12,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192096951,617,,LARCENY THEFT FROM BUILDING,E13,304,0,2019-12-01 12:45,2019,12,Sunday,12,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192094831,613,,LARCENY SHOPLIFTING,E13,304,0,2019-11-23 10:16,2019,11,Saturday,10,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192092832,2647,,THREATS TO DO BODILY HARM,E13,304,0,2019-11-16 9:30,2019,11,Saturday,9,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192091232,2907,,VAL - OPERATING AFTER REV/SUSP.,E13,304,0,2019-11-10 18:39,2019,11,Sunday,18,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192085343,613,,LARCENY SHOPLIFTING,E13,304,0,2019-10-21 18:33,2019,10,Monday,18,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192085008,613,,LARCENY SHOPLIFTING,E13,304,0,2019-10-20 15:00,2019,10,Sunday,15,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
192078834,617,,LARCENY THEFT FROM BUILDING,E13,304,0,2019-09-29 21:11,2019,9,Sunday,21,,COLUMBUS AVE,42.317715,-71.09823,"(42.31771500, -71.09823000)"
I192077339,2647,Other,THREATS TO DO BODILY HARM,E13,304,,2019-09-25 7:50,2019,9,Wednesday,7,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192075307,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E13,304,,2019-09-19 5:15,2019,9,Thursday,5,Other,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192067364,2610,Other,TRESPASSING,E13,304,,2019-08-25 16:52,2019,8,Sunday,16,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192067255,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-08-25 9:03,2019,8,Sunday,9,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192066878,3114,Investigate Property,INVESTIGATE PROPERTY,E13,304,,2019-08-23 23:50,2019,8,Friday,23,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192058804,2647,Other,THREATS TO DO BODILY HARM,E13,304,,2019-07-29 19:52,2019,7,Monday,19,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192058804,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-07-29 19:52,2019,7,Monday,19,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192054098,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-07-14 11:46,2019,7,Sunday,11,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192050178,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,304,,2019-07-01 14:49,2019,7,Monday,14,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192045141,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-06-14 14:59,2019,6,Friday,14,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192042167,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-06-04 20:39,2019,6,Tuesday,20,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192037539,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-05-20 12:10,2019,5,Monday,12,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192037040,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-05-18 14:07,2019,5,Saturday,14,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192031651,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,304,,2019-04-29 19:59,2019,4,Monday,19,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192029773,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-04-23 11:44,2019,4,Tuesday,11,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192029773,2610,Other,TRESPASSING,E13,304,,2019-04-23 11:44,2019,4,Tuesday,11,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192027744,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,304,,2019-04-15 9:19,2019,4,Monday,9,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192026685,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,304,,2019-04-11 13:39,2019,4,Thursday,13,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192026410,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-04-10 12:28,2019,4,Wednesday,12,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192024743,3125,Warrant Arrests,WARRANT ARREST,E13,304,,2019-04-04 11:10,2019,4,Thursday,11,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192024743,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,304,,2019-04-04 11:10,2019,4,Thursday,11,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192024743,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,304,,2019-04-04 11:10,2019,4,Thursday,11,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192023437,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E13,304,,2019-03-30 14:39,2019,3,Saturday,14,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192021869,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-03-25 12:37,2019,3,Monday,12,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192020072,1402,Vandalism,VANDALISM,E13,304,,2019-03-18 14:09,2019,3,Monday,14,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192021881,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,304,,2019-03-14 10:50,2019,3,Thursday,10,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192017734,3201,Property Lost,PROPERTY - LOST,E13,304,,2019-03-09 20:20,2019,3,Saturday,20,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192014811,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-02-26 12:09,2019,2,Tuesday,12,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192013754,423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,304,,2019-02-22 13:12,2019,2,Friday,13,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192013754,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-02-22 13:12,2019,2,Friday,13,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192013478,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,304,,2019-02-21 11:31,2019,2,Thursday,11,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192012443,3115,Investigate Person,INVESTIGATE PERSON,E13,304,,2019-02-14 16:15,2019,2,Thursday,16,Part Three,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192011247,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-02-12 11:14,2019,2,Tuesday,11,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192010022,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-02-07 16:26,2019,2,Thursday,16,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192009705,2610,Other,TRESPASSING,E13,304,,2019-02-06 14:30,2019,2,Wednesday,14,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192009705,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2019-02-06 14:30,2019,2,Wednesday,14,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
