INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192065903,3115,Investigate Person,INVESTIGATE PERSON,A1,67,,2019-08-01 20:45,2019,8,Thursday,20,Part Three,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192054249,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,67,,2019-07-14 19:52,2019,7,Sunday,19,Part Three,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192054355,616,Larceny,LARCENY THEFT OF BICYCLE,A1,67,,2019-07-14 15:00,2019,7,Sunday,15,Part One,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192053529,617,Larceny,LARCENY THEFT FROM BUILDING,A1,67,,2019-07-12 12:50,2019,7,Friday,12,Part One,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192045525,2629,Harassment,HARASSMENT,A1,67,,2019-06-15 20:37,2019,6,Saturday,20,Part Two,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192040968,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,67,,2019-05-31 17:39,2019,5,Friday,17,Part Three,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192032085,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,67,,2019-04-30 15:00,2019,4,Tuesday,15,Part Two,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192019361,2629,Harassment,HARASSMENT,A1,67,,2019-02-24 0:00,2019,2,Sunday,0,Part Two,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I192005670,3202,Property Found,PROPERTY - LOST THEN LOCATED,A1,67,,2019-01-21 4:30,2019,1,Monday,4,Part Three,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
192103942,1402,,VANDALISM,A1, ,0,2019-12-27 2:00,2019,12,Friday,2,,,42.359334,-71.053569,"(42.35933400, -71.05356900)"
I192050880,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,67,,2019-07-03 17:21,2019,7,Wednesday,17,Part Two,JOY ST,42.35933482,-71.06503816,"(42.35933482, -71.06503816)"
192102623,423,,ASSAULT - AGGRAVATED,A1, ,0,2019-12-21 2:00,2019,12,Saturday,2,,,42.359341,-71.053331,"(42.35934100, -71.05333100)"
192086684,1402,,VANDALISM,A1, ,0,2019-10-26 1:51,2019,10,Saturday,1,,,42.359341,-71.053331,"(42.35934100, -71.05333100)"
I192065273,3115,Investigate Person,INVESTIGATE PERSON,A1,101,,2019-08-19 11:26,2019,8,Monday,11,Part Three,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
I192049432,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,101,,2019-06-29 0:00,2019,6,Saturday,0,Part Three,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
I192044701,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,A1,101,,2019-06-12 22:42,2019,6,Wednesday,22,Part Two,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
I192044701,2403,Disorderly Conduct,DISTURBING THE PEACE,A1,101,,2019-06-12 22:42,2019,6,Wednesday,22,Part Two,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
I192044701,2401,Disorderly Conduct,AFFRAY,A1,101,,2019-06-12 22:42,2019,6,Wednesday,22,Part Two,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
I192043184,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,101,,2019-06-08 1:50,2019,6,Saturday,1,Part Two,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)"
192080796,3005,,SICK ASSIST,A1,68,0,2019-10-06 10:07,2019,10,Sunday,10,,MYRTLE ST,42.359342,-71.064703,"(42.35934200, -71.06470300)"
192103309,3301,,VERBAL DISPUTE,D14,767,0,2019-12-24 4:54,2019,12,Tuesday,4,,SOLDIERS FIELD RD,42.359343,-71.153897,"(42.35934300, -71.15389700)"
192095299,3301,,VERBAL DISPUTE,D14,767,0,2019-11-25 5:00,2019,11,Monday,5,,SOLDIERS FIELD RD,42.359343,-71.153897,"(42.35934300, -71.15389700)"
I192074210,3115,Investigate Person,INVESTIGATE PERSON,A1,68,,2019-09-15 18:16,2019,9,Sunday,18,Part Three,MYRTLE ST,42.35934302,-71.06470343,"(42.35934302, -71.06470343)"
I192075101,3201,Property Lost,PROPERTY - LOST,D14,767,,2019-09-17 10:00,2019,9,Tuesday,10,Part Three,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192061258,619,Larceny,LARCENY ALL OTHERS,D14,767,,2019-08-06 14:07,2019,8,Tuesday,14,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192061258,1201,Embezzlement,EMBEZZLEMENT,D14,767,,2019-08-06 14:07,2019,8,Tuesday,14,Part Two,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192061203,1201,Embezzlement,EMBEZZLEMENT,D14,767,,2019-06-15 11:28,2019,6,Saturday,11,Part Two,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192061203,619,Larceny,LARCENY ALL OTHERS,D14,767,,2019-06-15 11:28,2019,6,Saturday,11,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192030317,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,767,,2019-04-25 3:55,2019,4,Thursday,3,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192028641,3201,Property Lost,PROPERTY - LOST,D14,767,,2019-04-18 13:30,2019,4,Thursday,13,Part Three,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192027138,3207,Property Found,PROPERTY - FOUND,D14,767,,2019-04-12 16:25,2019,4,Friday,16,Part Three,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192022009,617,Larceny,LARCENY THEFT FROM BUILDING,D14,767,,2019-03-25 19:00,2019,3,Monday,19,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192008219,3115,Investigate Person,INVESTIGATE PERSON,D14,767,,2019-01-31 19:30,2019,1,Thursday,19,Part Three,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
I192006477,1402,Vandalism,VANDALISM,D14,767,,2019-01-24 23:26,2019,1,Thursday,23,Part Two,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)"
192085772,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,809,0,2019-10-22 17:00,2019,10,Tuesday,17,,ATHOL ST,42.359356,-71.134983,"(42.35935600, -71.13498300)"
I192033018,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,808,,2019-05-04 18:38,2019,5,Saturday,18,Part Three,ANTWERP ST,42.35939228,-71.14002093,"(42.35939228, -71.14002093)"
I192033018,2905,Violations,VAL - OPERATING WITHOUT LICENSE,D14,808,,2019-05-04 18:38,2019,5,Saturday,18,Part Two,ANTWERP ST,42.35939228,-71.14002093,"(42.35939228, -71.14002093)"
I192045994,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A1,66,,2019-06-17 18:20,2019,6,Monday,18,Part Two,GROVE ST,42.35939628,-71.06860578,"(42.35939628, -71.06860578)"
I192044723,3114,Investigate Property,INVESTIGATE PROPERTY,A1,66,,2019-06-12 23:04,2019,6,Wednesday,23,Part Three,GROVE ST,42.35939628,-71.06860578,"(42.35939628, -71.06860578)"
192090151,3410,,TOWED MOTOR VEHICLE,D14,815,0,2019-11-06 18:53,2019,11,Wednesday,18,,EASTON ST,42.3594,-71.131582,"(42.35940000, -71.13158200)"
I192063289,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,815,,2019-08-13 0:29,2019,8,Tuesday,0,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192063175,3114,Investigate Property,INVESTIGATE PROPERTY,D14,815,,2019-08-12 17:34,2019,8,Monday,17,Part Three,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192042553,1402,Vandalism,VANDALISM,D14,815,,2019-06-06 5:10,2019,6,Thursday,5,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192042597,1402,Vandalism,VANDALISM,D14,815,,2019-06-05 21:00,2019,6,Wednesday,21,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192021777,3001,Medical Assistance,DEATH INVESTIGATION,D14,815,,2019-03-24 20:00,2019,3,Sunday,20,Part Three,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192021087,2610,Other,TRESPASSING,D14,815,,2019-03-22 2:25,2019,3,Friday,2,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
I192021087,1402,Vandalism,VANDALISM,D14,815,,2019-03-22 2:25,2019,3,Friday,2,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.35940090, -71.13158255)"
192100364,3202,,PROPERTY - LOST THEN LOCATED,A1,68,0,2019-12-13 13:00,2019,12,Friday,13,,DERNE ST,42.359402,-71.063763,"(42.35940200, -71.06376300)"
I192034264,2610,Other,TRESPASSING,A1,66,,2019-05-09 5:19,2019,5,Thursday,5,Part Two,ANDERSON ST,42.35940669,-71.06772223,"(42.35940669, -71.06772223)"
I192005936,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,66,,2019-01-22 20:00,2019,1,Tuesday,20,Part One,ANDERSON ST,42.35940669,-71.06772223,"(42.35940669, -71.06772223)"
192099114,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,71,0,2019-12-09 14:30,2019,12,Monday,14,,,42.359414,-71.063561,"(42.35941400, -71.06356100)"
192104515,2647,,THREATS TO DO BODILY HARM,A1,101,0,2019-12-29 11:35,2019,12,Sunday,11,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192103447,613,,LARCENY SHOPLIFTING,A1,94,0,2019-12-24 17:20,2019,12,Tuesday,17,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192102137,613,,LARCENY SHOPLIFTING,A1,94,0,2019-12-19 17:50,2019,12,Thursday,17,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192102317,613,,LARCENY SHOPLIFTING,A1,94,0,2019-12-19 17:20,2019,12,Thursday,17,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192101800,613,,LARCENY SHOPLIFTING,A1,94,0,2019-12-18 16:56,2019,12,Wednesday,16,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192101184,3114,,INVESTIGATE PROPERTY,A1,94,0,2019-12-16 13:59,2019,12,Monday,13,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192093874,3114,,INVESTIGATE PROPERTY,A1,101,0,2019-11-20 2:18,2019,11,Wednesday,2,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192091795,613,,LARCENY SHOPLIFTING,A1,94,0,2019-11-12 17:05,2019,11,Tuesday,17,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192091313,301,,ROBBERY,A1,101,0,2019-11-11 0:00,2019,11,Monday,0,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192088089,3115,,INVESTIGATE PERSON,A1,94,0,2019-10-31 1:04,2019,10,Thursday,1,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192090399,1201,,EMBEZZLEMENT,A1,94,0,2019-10-29 21:11,2019,10,Tuesday,21,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
192081094,613,,LARCENY SHOPLIFTING,A1,94,0,2019-10-07 11:23,2019,10,Monday,11,,STATE ST,42.359425,-71.052888,"(42.35942500, -71.05288800)"
I192077574,3201,Property Lost,PROPERTY - LOST,A1,94,,2019-09-25 18:35,2019,9,Wednesday,18,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192077415,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-09-25 10:11,2019,9,Wednesday,10,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192073417,3125,Warrant Arrests,WARRANT ARREST,A1,94,,2019-09-13 2:02,2019,9,Friday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192073417,3502,Missing Person Located,MISSING PERSON - LOCATED,A1,94,,2019-09-13 2:02,2019,9,Friday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192073411,1844,Drug Violation,DRUGS - POSS CLASS C,A1,101,,2019-09-13 0:35,2019,9,Friday,0,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192071509,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,101,,2019-09-07 2:30,2019,9,Saturday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192071509,3125,Warrant Arrests,WARRANT ARREST,A1,101,,2019-09-07 2:30,2019,9,Saturday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192071509,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,101,,2019-09-07 2:30,2019,9,Saturday,2,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192071509,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,101,,2019-09-07 2:30,2019,9,Saturday,2,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192068070,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-08-27 16:02,2019,8,Tuesday,16,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192062235,3001,Medical Assistance,DEATH INVESTIGATION,A1,101,,2019-08-09 12:59,2019,8,Friday,12,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192058427,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,101,,2019-07-28 14:30,2019,7,Sunday,14,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192057081,541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,A1,94,,2019-07-24 8:19,2019,7,Wednesday,8,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192056752,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A1,94,,2019-07-23 6:53,2019,7,Tuesday,6,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192055912,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,94,,2019-07-20 8:12,2019,7,Saturday,8,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192051089,3114,Investigate Property,INVESTIGATE PROPERTY,A1,94,,2019-07-04 11:46,2019,7,Thursday,11,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192047287,3410,Towed,TOWED MOTOR VEHICLE,A1,101,,2019-06-22 2:47,2019,6,Saturday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I182076799,3125,Warrant Arrests,WARRANT ARREST,A1,101,,2019-06-14 0:04,2019,6,Friday,0,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I182076799,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,101,,2019-06-14 0:04,2019,6,Friday,0,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192044988,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,101,,2019-06-13 23:46,2019,6,Thursday,23,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192044988,3125,Warrant Arrests,WARRANT ARREST,A1,101,,2019-06-13 23:46,2019,6,Thursday,23,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192044988,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,101,,2019-06-13 23:46,2019,6,Thursday,23,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192043837,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-06-10 12:45,2019,6,Monday,12,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192037749,613,Larceny,LARCENY SHOPLIFTING,A1,101,,2019-05-21 2:30,2019,5,Tuesday,2,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192037749,2610,Other,TRESPASSING,A1,101,,2019-05-21 2:30,2019,5,Tuesday,2,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192036988,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,101,,2019-05-18 2:46,2019,5,Saturday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192035494,2647,Other,THREATS TO DO BODILY HARM,A1,94,,2019-05-13 12:30,2019,5,Monday,12,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192035494,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-05-13 12:30,2019,5,Monday,12,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192033824,617,Larceny,LARCENY THEFT FROM BUILDING,A1,94,,2019-05-07 16:50,2019,5,Tuesday,16,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192031978,3115,Investigate Person,INVESTIGATE PERSON,A1,94,,2019-05-01 3:42,2019,5,Wednesday,3,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192028983,301,Robbery,ROBBERY - STREET,A1,101,,2019-04-20 2:05,2019,4,Saturday,2,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192027901,617,Larceny,LARCENY THEFT FROM BUILDING,A1,101,,2019-04-15 19:50,2019,4,Monday,19,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192027901,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1,101,,2019-04-15 19:50,2019,4,Monday,19,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192021183,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-03-22 12:33,2019,3,Friday,12,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192010436,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,101,,2019-02-09 0:06,2019,2,Saturday,0,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192008884,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-02-03 13:42,2019,2,Sunday,13,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192005678,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-01-22 12:41,2019,1,Tuesday,12,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192002142,613,Larceny,LARCENY SHOPLIFTING,A1,101,,2019-01-08 17:01,2019,1,Tuesday,17,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192002142,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,101,,2019-01-08 17:01,2019,1,Tuesday,17,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192001942,3207,Property Found,PROPERTY - FOUND,A1,101,,2019-01-08 2:00,2019,1,Tuesday,2,Part Three,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192001942,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,101,,2019-01-08 2:00,2019,1,Tuesday,2,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192001593,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-01-06 16:45,2019,1,Sunday,16,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192000808,619,Larceny,LARCENY ALL OTHERS,A1,101,,2019-01-03 19:13,2019,1,Thursday,19,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I192000783,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-01-03 13:35,2019,1,Thursday,13,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
192080150,801,,ASSAULT - SIMPLE,D14,815,0,2019-10-04 4:08,2019,10,Friday,4,,COOLIDGE RD,42.359426,-71.130059,"(42.35942600, -71.13005900)"
I192004900,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,816,,2019-01-18 17:42,2019,1,Friday,17,Part One,COOLIDGE RD,42.35942687,-71.13005988,"(42.35942687, -71.13005988)"
I192004900,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,816,,2019-01-18 17:42,2019,1,Friday,17,Part One,COOLIDGE RD,42.35942687,-71.13005988,"(42.35942687, -71.13005988)"
I192062433,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,A1,68,,2019-08-10 1:45,2019,8,Saturday,1,Part Two,DERNE ST,42.35943186,-71.06326176,"(42.35943186, -71.06326176)"
I192062433,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A1,68,,2019-08-10 1:45,2019,8,Saturday,1,Part Two,DERNE ST,42.35943186,-71.06326176,"(42.35943186, -71.06326176)"
I192016458,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A1,66,,2019-03-05 1:01,2019,3,Tuesday,1,Part One,REVERE ST,42.35945258,-71.07143722,"(42.35945258, -71.07143722)"
192104842,3006,,SICK/INJURED/MEDICAL - PERSON,A1,92,0,2019-12-30 0:00,2019,12,Monday,0,,CAMBRIDGE ST,42.359453,-71.059648,"(42.35945300, -71.05964800)"
192091675,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,92,0,2019-11-12 11:32,2019,11,Tuesday,11,,CAMBRIDGE ST,42.359453,-71.059648,"(42.35945300, -71.05964800)"
192079255,3006,,SICK/INJURED/MEDICAL - PERSON,A1,92,0,2019-10-01 2:36,2019,10,Tuesday,2,,CAMBRIDGE ST,42.359453,-71.059648,"(42.35945300, -71.05964800)"
I192057977,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,92,,2019-07-26 23:05,2019,7,Friday,23,Part Two,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192050201,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,92,,2019-07-01 15:13,2019,7,Monday,15,Part Three,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192039014,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,92,,2019-05-24 22:18,2019,5,Friday,22,Part Two,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192039014,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,92,,2019-05-24 22:18,2019,5,Friday,22,Part One,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192039014,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A1,92,,2019-05-24 22:18,2019,5,Friday,22,Part Two,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192039014,1846,Drug Violation,DRUGS - POSS CLASS E,A1,92,,2019-05-24 22:18,2019,5,Friday,22,Part Two,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192030945,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,92,,2019-04-20 17:00,2019,4,Saturday,17,Part Two,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192009981,3115,Investigate Person,INVESTIGATE PERSON,A1,92,,2019-02-07 14:19,2019,2,Thursday,14,Part Three,CAMBRIDGE ST,42.35945371,-71.05964817,"(42.35945371, -71.05964817)"
I192049212,1415,Vandalism,GRAFFITI,D14,767,,2019-06-28 0:00,2019,6,Friday,0,Part Two,LEO M BIRMINGHAM PKWY,42.35945522,-71.14728442,"(42.35945522, -71.14728442)"
192095688,1402,,VANDALISM,A1,66,0,2019-11-26 9:59,2019,11,Tuesday,9,,REVERE ST,42.359481,-71.070449,"(42.35948100, -71.07044900)"
I192068658,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1,66,,2019-08-29 14:39,2019,8,Thursday,14,Part Three,REVERE ST,42.35948208,-71.07044963,"(42.35948208, -71.07044963)"
I192068760,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A1,66,,2019-08-29 14:32,2019,8,Thursday,14,Part Three,REVERE ST,42.35948208,-71.07044963,"(42.35948208, -71.07044963)"
192099892,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,816,0,2019-12-12 2:30,2019,12,Thursday,2,,N HARVARD ST,42.359484,-71.127744,"(42.35948400, -71.12774400)"
I192072491,3410,Towed,TOWED MOTOR VEHICLE,A1,66,,2019-09-10 11:11,2019,9,Tuesday,11,Part Three,REVERE ST,42.35949801,-71.06993802,"(42.35949801, -71.06993802)"
I192025640,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A1,93,,2019-04-07 16:00,2019,4,Sunday,16,Part Three,CHATHAM ST,42.35951183,-71.05582355,"(42.35951183, -71.05582355)"
I192056376,3207,Property Found,PROPERTY - FOUND,A1,94,,2019-07-21 2:30,2019,7,Sunday,2,Part Three,PURCHASE ST,42.35951977,-71.05244865,"(42.35951977, -71.05244865)"
192095356,1402,,VANDALISM,A1, ,0,2019-11-24 13:00,2019,11,Sunday,13,,REVERE ST,42.359523,-71.068482,"(42.35952300, -71.06848200)"
192089204,801,,ASSAULT - SIMPLE,A1,66,0,2019-11-03 16:57,2019,11,Sunday,16,,REVERE ST,42.359523,-71.068837,"(42.35952300, -71.06883700)"
192082676,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,2019-10-12 14:22,2019,10,Saturday,14,,,42.359523,-71.052434,"(42.35952300, -71.05243400)"
I192028693,3114,Investigate Property,INVESTIGATE PROPERTY,A1,66,,2019-04-19 2:42,2019,4,Friday,2,Part Three,REVERE ST,42.35952348,-71.06848258,"(42.35952348, -71.06848258)"
192101621,1107,,FRAUD - IMPERSONATION,A1,94,0,2019-12-18 2:11,2019,12,Wednesday,2,,COMMERCIAL ST,42.359527,-71.053588,"(42.35952700, -71.05358800)"
192086825,801,,ASSAULT - SIMPLE,A1,94,0,2019-10-26 14:20,2019,10,Saturday,14,,COMMERCIAL ST,42.359527,-71.053588,"(42.35952700, -71.05358800)"
I192074824,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,94,,2019-09-17 17:23,2019,9,Tuesday,17,Part One,COMMERCIAL ST,42.35952721,-71.05358839,"(42.35952721, -71.05358839)"
