INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192022088,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,E18,493,,2019-03-26 9:56,2019,3,Tuesday,9,Part Two,WOOD AVE,42.26290908,-71.10865019,"(42.26290908, -71.10865019)"
I192047871,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E18,484,,2019-05-17 9:00,2019,5,Friday,9,Part Three,BELNEL RD,42.26291219,-71.10440503,"(42.26291219, -71.10440503)"
I192041503,3115,Investigate Person,INVESTIGATE PERSON,E18,493,,2019-06-02 21:01,2019,6,Sunday,21,Part Three,FRAZER ST,42.26296342,-71.10990177,"(42.26296342, -71.10990177)"
192085029,3114,,INVESTIGATE PROPERTY,E18,495,0,2019-10-20 17:41,2019,10,Sunday,17,,LAVAL ST,42.262991,-71.119213,"(42.26299100, -71.11921300)"
I192063771,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,495,,2019-08-14 16:08,2019,8,Wednesday,16,Part Three,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
I192063218,3002,Medical Assistance,ANIMAL CONTROL - DOG BITES - ETC.,E18,495,,2019-08-12 20:54,2019,8,Monday,20,Part Three,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
I192043724,3115,Investigate Person,INVESTIGATE PERSON,E18,495,,2019-06-09 23:03,2019,6,Sunday,23,Part Three,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
I192038149,3301,Verbal Disputes,VERBAL DISPUTE,E18,495,,2019-05-22 8:17,2019,5,Wednesday,8,Part Three,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
I192038149,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,495,,2019-05-22 8:17,2019,5,Wednesday,8,Part Two,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
I192035239,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18,495,,2019-05-12 10:56,2019,5,Sunday,10,Part One,LAVAL ST,42.26299197,-71.11921366,"(42.26299197, -71.11921366)"
192086083,3801,,M/V ACCIDENT - OTHER,E18,545,0,2019-10-24 2:29,2019,10,Thursday,2,,MYOPIA RD,42.263018,-71.127098,"(42.26301800, -71.12709800)"
192085556,3301,,VERBAL DISPUTE,E18,545,0,2019-10-22 12:57,2019,10,Tuesday,12,,MYOPIA RD,42.263018,-71.127098,"(42.26301800, -71.12709800)"
192080100,3114,,INVESTIGATE PROPERTY,E18,545,1,2019-10-03 20:48,2019,10,Thursday,20,,MYOPIA RD,42.263018,-71.127098,"(42.26301800, -71.12709800)"
I192066050,724,Auto Theft,AUTO THEFT,E18,545,,2019-08-20 12:00,2019,8,Tuesday,12,Part One,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192037502,3301,Verbal Disputes,VERBAL DISPUTE,E18,545,,2019-05-20 9:30,2019,5,Monday,9,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192010953,3301,Verbal Disputes,VERBAL DISPUTE,E18,545,,2019-02-11 9:24,2019,2,Monday,9,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192004840,3115,Investigate Person,INVESTIGATE PERSON,E18,545,,2019-01-18 14:37,2019,1,Friday,14,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192004368,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,545,,2019-01-15 14:30,2019,1,Tuesday,14,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192004368,3501,Missing Person Reported,MISSING PERSON,E18,545,,2019-01-15 14:30,2019,1,Tuesday,14,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I192003702,1402,Vandalism,VANDALISM,E18,545,,2019-01-14 15:07,2019,1,Monday,15,Part Two,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
192097603,3006,,SICK/INJURED/MEDICAL - PERSON,E18,488,0,2019-12-04 6:00,2019,12,Wednesday,6,,RIVER ST,42.263025,-71.107628,"(42.26302500, -71.10762800)"
192096920,3005,,SICK ASSIST,E18,488,0,2019-12-01 9:47,2019,12,Sunday,9,,RIVER ST,42.263025,-71.107628,"(42.26302500, -71.10762800)"
192095694,3005,,SICK ASSIST,E18,488,0,2019-11-26 12:02,2019,11,Tuesday,12,,RIVER ST,42.263025,-71.107628,"(42.26302500, -71.10762800)"
192082362,3301,,VERBAL DISPUTE,E18,488,0,2019-10-11 12:38,2019,10,Friday,12,,RIVER ST,42.263025,-71.107628,"(42.26302500, -71.10762800)"
I192068851,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-08-30 2:11,2019,8,Friday,2,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192065575,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-08-20 12:12,2019,8,Tuesday,12,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192036704,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-05-17 11:28,2019,5,Friday,11,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192032882,3115,Investigate Person,INVESTIGATE PERSON,E18,488,,2019-05-04 10:17,2019,5,Saturday,10,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192028190,1402,Vandalism,VANDALISM,E18,488,,2019-04-16 23:39,2019,4,Tuesday,23,Part Two,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192022384,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,488,,2019-03-27 11:09,2019,3,Wednesday,11,Part Two,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192020767,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-03-20 19:27,2019,3,Wednesday,19,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192020233,3114,Investigate Property,INVESTIGATE PROPERTY,E18,488,,2019-03-18 23:15,2019,3,Monday,23,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192019748,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-03-17 10:10,2019,3,Sunday,10,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192012276,2647,Other,THREATS TO DO BODILY HARM,E18,488,,2019-02-16 9:08,2019,2,Saturday,9,Part Two,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192012276,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-02-16 9:08,2019,2,Saturday,9,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192004335,3115,Investigate Person,INVESTIGATE PERSON,E18,488,,2019-01-16 16:58,2019,1,Wednesday,16,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192001620,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-01-06 18:09,2019,1,Sunday,18,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192000546,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-01-02 20:53,2019,1,Wednesday,20,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192000546,3115,Investigate Person,INVESTIGATE PERSON,E18,488,,2019-01-02 20:53,2019,1,Wednesday,20,Part Three,RIVER ST,42.26302512,-71.10762853,"(42.26302512, -71.10762853)"
I192046615,617,Larceny,LARCENY THEFT FROM BUILDING,E18,495,,2019-06-16 15:00,2019,6,Sunday,15,Part One,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
I192025952,2629,Harassment,HARASSMENT,E18,495,,2019-04-08 18:43,2019,4,Monday,18,Part Two,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
I192024529,1402,Vandalism,VANDALISM,E18,495,,2019-04-03 14:39,2019,4,Wednesday,14,Part Two,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
I192024529,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,495,,2019-04-03 14:39,2019,4,Wednesday,14,Part Three,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
I192024529,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,495,,2019-04-03 14:39,2019,4,Wednesday,14,Part Three,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
I192024529,3410,Towed,TOWED MOTOR VEHICLE,E18,495,,2019-04-03 14:39,2019,4,Wednesday,14,Part Three,ARLINGTON ST,42.26303952,-71.12230282,"(42.26303952, -71.12230282)"
192100173,3301,,VERBAL DISPUTE,E18,493,0,2019-12-12 22:30,2019,12,Thursday,22,,FRAZER ST,42.263079,-71.109385,"(42.26307900, -71.10938500)"
192093598,3301,,VERBAL DISPUTE,E18,493,0,2019-11-19 8:45,2019,11,Tuesday,8,,FRAZER ST,42.263079,-71.109385,"(42.26307900, -71.10938500)"
192082805,3301,,VERBAL DISPUTE,E18,493,0,2019-10-13 0:38,2019,10,Sunday,0,,FRAZER ST,42.263079,-71.109385,"(42.26307900, -71.10938500)"
192079817,423,,ASSAULT - AGGRAVATED,E18,493,0,2019-10-02 20:55,2019,10,Wednesday,20,,FRAZER ST,42.263079,-71.109385,"(42.26307900, -71.10938500)"
I192071516,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2019-09-07 2:50,2019,9,Saturday,2,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192047244,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2019-06-21 22:28,2019,6,Friday,22,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192028219,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2019-04-17 6:13,2019,4,Wednesday,6,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192026798,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2019-04-11 19:02,2019,4,Thursday,19,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192025484,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,493,Y,2019-04-06 23:18,2019,4,Saturday,23,Part One,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192005215,3115,Investigate Person,INVESTIGATE PERSON,E18,493,,2019-01-20 9:33,2019,1,Sunday,9,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
I192005091,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,493,,2019-01-19 16:16,2019,1,Saturday,16,Part Three,FRAZER ST,42.26307928,-71.10938536,"(42.26307928, -71.10938536)"
192096304,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,E5,822,0,2019-11-27 18:00,2019,11,Wednesday,18,,WASHINGTON ST,42.263119,-71.155085,"(42.26311900, -71.15508500)"
I192053464,3114,Investigate Property,INVESTIGATE PROPERTY,E5,822,,2019-07-12 8:47,2019,7,Friday,8,Part Three,WASHINGTON ST,42.26312,-71.15508544,"(42.26312000, -71.15508544)"
I192015105,3115,Investigate Person,INVESTIGATE PERSON,E5,822,,2019-02-27 14:16,2019,2,Wednesday,14,Part Three,WASHINGTON ST,42.26312,-71.15508544,"(42.26312000, -71.15508544)"
I192042899,3115,Investigate Person,INVESTIGATE PERSON,E5,822,,2019-01-08 8:00,2019,1,Tuesday,8,Part Three,WASHINGTON ST,42.26312,-71.15508544,"(42.26312000, -71.15508544)"
I192054835,2647,Other,THREATS TO DO BODILY HARM,E18,487,,2019-07-15 11:59,2019,7,Monday,11,Part Two,AGNES AVE,42.26312167,-71.10620609,"(42.26312167, -71.10620609)"
I192024697,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,488,,2019-04-04 7:02,2019,4,Thursday,7,Part Three,AGNES AVE,42.26312167,-71.10620609,"(42.26312167, -71.10620609)"
I192020422,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,484,,2019-03-19 16:29,2019,3,Tuesday,16,Part Three,OSCEOLA ST,42.26317504,-71.10333998,"(42.26317504, -71.10333998)"
I192037479,3115,Investigate Person,INVESTIGATE PERSON,E5,714,,2019-05-17 11:45,2019,5,Friday,11,Part Three,STIMSON ST,42.26317741,-71.16543796,"(42.26317741, -71.16543796)"
192093550,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,2019-11-18 18:17,2019,11,Monday,18,,,42.263208,-71.108874,"(42.26320800, -71.10887400)"
192088845,3301,,VERBAL DISPUTE,E5,712,0,2019-11-02 10:43,2019,11,Saturday,10,,FREEMAN AVE,42.263225,-71.156787,"(42.26322500, -71.15678700)"
192087092,3006,,SICK/INJURED/MEDICAL - PERSON,E5,712,0,2019-10-27 17:11,2019,10,Sunday,17,,FREEMAN AVE,42.263225,-71.156787,"(42.26322500, -71.15678700)"
I192010176,3410,Towed,TOWED MOTOR VEHICLE,E5,712,,2019-02-08 7:16,2019,2,Friday,7,Part Three,FREEMAN AVE,42.26322593,-71.15678746,"(42.26322593, -71.15678746)"
192101330,244,,Fondling - Indecent Assault,E18,483,0,2019-12-16 19:27,2019,12,Monday,19,,HOLMFIELD AVE,42.263237,-71.10035,"(42.26323700, -71.10035000)"
I192069680,2629,Harassment,HARASSMENT,E18,483,,2019-09-01 16:21,2019,9,Sunday,16,Part Two,HOLMFIELD AVE,42.26323769,-71.10035083,"(42.26323769, -71.10035083)"
I192025472,619,Larceny,LARCENY ALL OTHERS,E18,483,,2019-04-06 22:44,2019,4,Saturday,22,Part One,HOLMFIELD AVE,42.26323769,-71.10035083,"(42.26323769, -71.10035083)"
192103612,3301,,VERBAL DISPUTE,E18,488,0,2019-12-25 14:09,2019,12,Wednesday,14,,RIVER ST,42.263245,-71.107033,"(42.26324500, -71.10703300)"
I192069314,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-08-31 12:41,2019,8,Saturday,12,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I192064924,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-08-18 11:28,2019,8,Sunday,11,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I192061479,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,488,,2019-08-07 8:49,2019,8,Wednesday,8,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I192028111,3115,Investigate Person,INVESTIGATE PERSON,E18,488,,2019-04-16 18:00,2019,4,Tuesday,18,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I192014129,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,488,,2019-02-23 21:12,2019,2,Saturday,21,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I192014129,3501,Missing Person Reported,MISSING PERSON,E18,488,,2019-02-23 21:12,2019,2,Saturday,21,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
192097516,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E5,715,0,2019-12-03 18:57,2019,12,Tuesday,18,,STIMSON ST,42.26326,-71.166272,"(42.26326000, -71.16627200)"
192089110,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,715,0,2019-11-03 10:30,2019,11,Sunday,10,,STIMSON ST,42.26326,-71.166272,"(42.26326000, -71.16627200)"
192084995,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5,715,0,2019-10-19 21:00,2019,10,Saturday,21,,STIMSON ST,42.26326,-71.166272,"(42.26326000, -71.16627200)"
I192036116,3115,Investigate Person,INVESTIGATE PERSON,E18,546,,2019-05-15 14:40,2019,5,Wednesday,14,Part Three,AUSTIN ST,42.26329093,-71.12564759,"(42.26329093, -71.12564759)"
I192036116,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,546,,2019-05-15 14:40,2019,5,Wednesday,14,Part Two,AUSTIN ST,42.26329093,-71.12564759,"(42.26329093, -71.12564759)"
I192030182,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E18,546,,2019-04-24 16:47,2019,4,Wednesday,16,Part Two,AUSTIN ST,42.26329093,-71.12564759,"(42.26329093, -71.12564759)"
I192030479,3115,Investigate Person,INVESTIGATE PERSON,E5,715,,2019-04-25 8:00,2019,4,Thursday,8,Part Three,STIMSON ST,42.26330726,-71.16705074,"(42.26330726, -71.16705074)"
I192017188,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E5,723,,2019-03-07 17:45,2019,3,Thursday,17,Part Three,VFW PKWY,42.26335234,-71.16830736,"(42.26335234, -71.16830736)"
I192011351,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,E5,723,,2019-02-12 19:57,2019,2,Tuesday,19,Part Three,VFW PKWY,42.26335234,-71.16830736,"(42.26335234, -71.16830736)"
192102798,423,,ASSAULT - AGGRAVATED,E18,495,0,2019-12-22 4:30,2019,12,Sunday,4,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
192094975,3301,,VERBAL DISPUTE,E18,495,0,2019-11-23 19:47,2019,11,Saturday,19,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
192089847,2907,,VAL - OPERATING AFTER REV/SUSP.,E18,495,0,2019-11-05 22:14,2019,11,Tuesday,22,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
192084677,1201,,EMBEZZLEMENT,E18,495,0,2019-10-19 11:43,2019,10,Saturday,11,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
192081984,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18, ,0,2019-10-10 9:10,2019,10,Thursday,9,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
192080453,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,495,0,2019-10-04 0:10,2019,10,Friday,0,,HYDE PARK AVE,42.263377,-71.12149,"(42.26337700, -71.12149000)"
I192075492,3114,Investigate Property,INVESTIGATE PROPERTY,E18,495,,2019-09-19 16:32,2019,9,Thursday,16,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192073459,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,495,,2019-09-13 9:13,2019,9,Friday,9,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192067447,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,495,,2019-08-25 21:29,2019,8,Sunday,21,Part Two,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192062717,3114,Investigate Property,INVESTIGATE PROPERTY,E18,495,,2019-08-11 1:29,2019,8,Sunday,1,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192062076,3301,Verbal Disputes,VERBAL DISPUTE,E18,495,,2019-08-08 23:11,2019,8,Thursday,23,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192062017,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18,495,,2019-08-08 15:45,2019,8,Thursday,15,Part One,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192049665,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,495,,2019-06-29 16:08,2019,6,Saturday,16,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192048308,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E18,495,,2019-06-25 15:33,2019,6,Tuesday,15,Part One,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192044510,3301,Verbal Disputes,VERBAL DISPUTE,E18,495,,2019-06-12 11:04,2019,6,Wednesday,11,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192038943,3301,Verbal Disputes,VERBAL DISPUTE,E18,495,,2019-05-24 18:29,2019,5,Friday,18,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192024333,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,495,,2019-04-02 16:51,2019,4,Tuesday,16,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192019537,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,E18,495,,2019-03-16 12:02,2019,3,Saturday,12,Part Two,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192017442,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E18,495,,2019-03-08 16:10,2019,3,Friday,16,Part Two,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192017442,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E18,495,,2019-03-08 16:10,2019,3,Friday,16,Part Two,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I192017442,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E18,495,,2019-03-08 16:10,2019,3,Friday,16,Part Two,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
192097301,3114,,INVESTIGATE PROPERTY,E18,493,0,2019-12-02 20:36,2019,12,Monday,20,,LEWISTON ST,42.263414,-71.110108,"(42.26341400, -71.11010800)"
I192022872,1845,Drug Violation,DRUGS - POSS CLASS D,E18,487,,2019-03-28 19:38,2019,3,Thursday,19,Part Two,BLAKE ST,42.2634142,-71.10650158,"(42.26341420, -71.10650158)"
I192022872,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,487,,2019-03-28 19:38,2019,3,Thursday,19,Part Two,BLAKE ST,42.2634142,-71.10650158,"(42.26341420, -71.10650158)"
I192037610,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,493,,2019-05-20 16:02,2019,5,Monday,16,Part Three,LEWISTON ST,42.2634145,-71.11010807,"(42.26341450, -71.11010807)"
I192012537,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,493,,2019-02-17 10:27,2019,2,Sunday,10,Other,LEWISTON ST,42.2634145,-71.11010807,"(42.26341450, -71.11010807)"
I192051248,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,493,Y,2019-07-04 23:08,2019,7,Thursday,23,Part One,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
I192048384,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E18,493,,2019-06-25 12:00,2019,6,Tuesday,12,Part One,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
I192026830,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,493,,2019-04-11 19:44,2019,4,Thursday,19,Part Three,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
I192020272,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,493,,2019-03-18 8:00,2019,3,Monday,8,Part Three,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
I192020271,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,493,,2019-03-18 8:00,2019,3,Monday,8,Part Three,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
192104647,3301,,VERBAL DISPUTE,E18,484,0,2019-12-29 23:22,2019,12,Sunday,23,,RIVER ST,42.263421,-71.10306,"(42.26342100, -71.10306000)"
202023482,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,484,0,2019-11-30 18:00,2019,11,Saturday,18,,RIVER ST,42.263421,-71.10306,"(42.26342100, -71.10306000)"
I192053212,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,484,,2019-07-11 12:53,2019,7,Thursday,12,Other,RIVER ST,42.26342141,-71.10306078,"(42.26342141, -71.10306078)"
I192046519,3402,Service,ANIMAL INCIDENTS,E18,484,,2019-06-19 14:04,2019,6,Wednesday,14,Part Three,RIVER ST,42.26342141,-71.10306078,"(42.26342141, -71.10306078)"
I192044678,3301,Verbal Disputes,VERBAL DISPUTE,E18,484,,2019-06-12 20:32,2019,6,Wednesday,20,Part Three,RIVER ST,42.26342141,-71.10306078,"(42.26342141, -71.10306078)"
I192038259,3301,Verbal Disputes,VERBAL DISPUTE,E18,484,,2019-05-22 16:41,2019,5,Wednesday,16,Part Three,RIVER ST,42.26342141,-71.10306078,"(42.26342141, -71.10306078)"
I192039145,3201,Property Lost,PROPERTY - LOST,E18,484,,2019-05-17 16:00,2019,5,Friday,16,Part Three,RIVER ST,42.26342141,-71.10306078,"(42.26342141, -71.10306078)"
192096364,3301,,VERBAL DISPUTE,E5, ,0,2019-11-28 22:53,2019,11,Thursday,22,,RIDGECREST DR,42.263436,-71.153623,"(42.26343600, -71.15362300)"
192103550,3115,,INVESTIGATE PERSON,E18,487,0,2019-12-25 4:52,2019,12,Wednesday,4,,RIVER ST,42.263437,-71.106391,"(42.26343700, -71.10639100)"
I192061273,2647,Other,THREATS TO DO BODILY HARM,E18,488,,2019-08-06 14:56,2019,8,Tuesday,14,Part Two,RIVER ST,42.26343717,-71.10639122,"(42.26343717, -71.10639122)"
192081534,1402,,VANDALISM,E5,712,0,2019-10-08 17:39,2019,10,Tuesday,17,,WASHINGTON ST,42.263449,-71.154907,"(42.26344900, -71.15490700)"
I192032306,2647,Other,THREATS TO DO BODILY HARM,E5,712,,2019-05-02 8:45,2019,5,Thursday,8,Part Two,WASHINGTON ST,42.2634495,-71.154907,"(42.26344950, -71.15490700)"
I192015809,1402,Vandalism,VANDALISM,E5,712,,2019-03-02 5:39,2019,3,Saturday,5,Part Two,WASHINGTON ST,42.2634495,-71.154907,"(42.26344950, -71.15490700)"
I192069012,3114,Investigate Property,INVESTIGATE PROPERTY,E5,822,,2019-08-29 22:00,2019,8,Thursday,22,Part Three,WESTMOOR RD,42.26348935,-71.15108938,"(42.26348935, -71.15108938)"
I192059733,3114,Investigate Property,INVESTIGATE PROPERTY,E5,822,,2019-08-01 10:00,2019,8,Thursday,10,Part Three,WESTMOOR RD,42.26348935,-71.15108938,"(42.26348935, -71.15108938)"
I192067876,3115,Investigate Person,INVESTIGATE PERSON,E18,482,,2019-08-27 10:11,2019,8,Tuesday,10,Part Three,EDGEWATER DR,42.26349713,-71.09769123,"(42.26349713, -71.09769123)"
I192026189,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,482,,2019-04-09 14:14,2019,4,Tuesday,14,Part Three,EDGEWATER DR,42.26349713,-71.09769123,"(42.26349713, -71.09769123)"
