INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192064217,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D14, ,,2019-08-15 22:15,2019,8,Thursday,22,Part Three,,,,"(0.00000000, 0.00000000)"
I192064548,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2, ,,2019-08-15 20:38,2019,8,Thursday,20,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192064334,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,499,,2019-08-15 20:00,2019,8,Thursday,20,Part One,ST BOTOLPH,,,"(0.00000000, 0.00000000)"
I192064151,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,D14, ,,2019-08-15 18:35,2019,8,Thursday,18,Part Three,CAMBRIDGE ST,,,"(0.00000000, 0.00000000)"
I192064124,3125,Warrant Arrests,WARRANT ARREST,C6, ,,2019-08-15 17:03,2019,8,Thursday,17,Part Three,,,,"(0.00000000, 0.00000000)"
I192064124,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6, ,,2019-08-15 17:03,2019,8,Thursday,17,Part Two,,,,"(0.00000000, 0.00000000)"
I192064125,616,Larceny,LARCENY THEFT OF BICYCLE,A15, ,,2019-08-15 16:22,2019,8,Thursday,16,Part One,AUSTIN ST,,,"(0.00000000, 0.00000000)"
I192064105,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2019-08-15 16:18,2019,8,Thursday,16,Part Three,MALCOLM X BLVD,,,"(0.00000000, 0.00000000)"
I192064092,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18, ,,2019-08-15 15:27,2019,8,Thursday,15,Part Three,AMERICAN LEGION HWY,,,"(0.00000000, 0.00000000)"
I192064114,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1, ,,2019-08-15 15:00,2019,8,Thursday,15,Part Two,LONG WHRF,,,"(0.00000000, 0.00000000)"
I192064111,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,2019-08-15 14:45,2019,8,Thursday,14,Part Three,JOHN F. FITZGERALD SURF,,,"(0.00000000, 0.00000000)"
I192064093,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1, ,,2019-08-15 14:02,2019,8,Thursday,14,Part Three,TEMPLE PL,,,"(0.00000000, 0.00000000)"
I192064054,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,, ,,2019-08-15 14:00,2019,8,Thursday,14,Part Two,LAFAYETTE ST,,,"(0.00000000, 0.00000000)"
I192064108,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4, ,,2019-08-15 13:23,2019,8,Thursday,13,Part Two,PUBLIC ALLEY NO 716,,,"(0.00000000, 0.00000000)"
I192064108,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4, ,,2019-08-15 13:23,2019,8,Thursday,13,Part Two,PUBLIC ALLEY NO 716,,,"(0.00000000, 0.00000000)"
I192064046,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1, ,,2019-08-15 13:06,2019,8,Thursday,13,Part Three,TREMONT ST,,,"(0.00000000, 0.00000000)"
I192064611,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,2019-08-15 12:30,2019,8,Thursday,12,Part Three,JOHN F. FITZGERALD SURFAC,,,"(0.00000000, 0.00000000)"
I192064050,616,Larceny,LARCENY THEFT OF BICYCLE,A1, ,,2019-08-15 12:00,2019,8,Thursday,12,Part One,CROSS ST,,,"(0.00000000, 0.00000000)"
I192064009,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1, ,,2019-08-15 11:06,2019,8,Thursday,11,Part Two,BLOSSOM ST,,,"(0.00000000, 0.00000000)"
I192063948,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E5, ,,2019-08-15 4:49,2019,8,Thursday,4,Part Three,BEECH ST,,,"(0.00000000, 0.00000000)"
I192063910,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13, ,,2019-08-14 23:15,2019,8,Wednesday,23,Part Three,JAMAICAWAY,,,"(0.00000000, 0.00000000)"
I192063900,3115,Investigate Person,INVESTIGATE PERSON,D4,169,,2019-08-14 22:00,2019,8,Wednesday,22,Part Three,,,,"(0.00000000, 0.00000000)"
I192063899,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7, ,,2019-08-14 21:58,2019,8,Wednesday,21,Part Three,BENNINGTON ST,,,"(0.00000000, 0.00000000)"
I192063873,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,,2019-08-14 19:40,2019,8,Wednesday,19,Part Three,BOWDOIN AVE,,,"(0.00000000, 0.00000000)"
I192063847,1304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,D4, ,,2019-08-14 19:10,2019,8,Wednesday,19,Part Two,HUNTINGTON AVE,,,"(0.00000000, 0.00000000)"
I192063849,3410,Towed,TOWED MOTOR VEHICLE,C6, ,,2019-08-14 19:03,2019,8,Wednesday,19,Part Three,B ST,,,"(0.00000000, 0.00000000)"
I192063780,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,2019-08-14 16:22,2019,8,Wednesday,16,Part Three,CONGRESS ST,,,"(0.00000000, 0.00000000)"
I192063773,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B2, ,,2019-08-14 15:07,2019,8,Wednesday,15,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192063766,3130,Search Warrants,SEARCH WARRANT,, ,,2019-08-14 15:07,2019,8,Wednesday,15,Part Three,FRANKLIN HOLBROOK,,,"(0.00000000, 0.00000000)"
I192063734,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,E13, ,,2019-08-14 13:56,2019,8,Wednesday,13,Part Three,BURROUGHS ST,,,"(0.00000000, 0.00000000)"
I192063778,3130,Search Warrants,SEARCH WARRANT,E5,691,,2019-08-14 13:15,2019,8,Wednesday,13,Part Three,PINEBROOK LN,,,"(0.00000000, 0.00000000)"
I192063704,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,183,,2019-08-14 10:26,2019,8,Wednesday,10,Part Two,,,,"(0.00000000, 0.00000000)"
I192063670,3305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,A1, ,,2019-08-14 9:42,2019,8,Wednesday,9,Part Three,BATTERY WHRF,,,"(0.00000000, 0.00000000)"
I192063626,3410,Towed,TOWED MOTOR VEHICLE,B2, ,,2019-08-14 1:55,2019,8,Wednesday,1,Part Three,DUDLEY ST,,,"(0.00000000, 0.00000000)"
I192063818,301,Robbery,ROBBERY - STREET,A1, ,,2019-08-13 23:00,2019,8,Tuesday,23,Part One,ATLANTIC AVE,,,"(0.00000000, 0.00000000)"
I192063594,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4, ,,2019-08-13 22:53,2019,8,Tuesday,22,Part Three,COMMONWEALTH AVE,,,"(0.00000000, 0.00000000)"
I192063593,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4, ,,2019-08-13 22:42,2019,8,Tuesday,22,Part Three,AGGASIZ WAY,,,"(0.00000000, 0.00000000)"
I192063564,2657,Other,VIOLATION - CITY ORDINANCE,A1, ,,2019-08-13 21:45,2019,8,Tuesday,21,Part Two,NORTH ST,,,"(0.00000000, 0.00000000)"
I192063545,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,A15, ,,2019-08-13 20:12,2019,8,Tuesday,20,Part Three,CHELSEA ST,,,"(0.00000000, 0.00000000)"
I192063539,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3, ,,2019-08-13 20:09,2019,8,Tuesday,20,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192063877,617,Larceny,LARCENY THEFT FROM BUILDING,A1, ,,2019-08-13 20:00,2019,8,Tuesday,20,Part One,BATTERY WHRF,,,"(0.00000000, 0.00000000)"
I192063541,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",D4, ,,2019-08-13 19:55,2019,8,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)"
I192063541,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4, ,,2019-08-13 19:55,2019,8,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)"
I192063512,1304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,D4, ,,2019-08-13 18:32,2019,8,Tuesday,18,Part Two,,,,"(0.00000000, 0.00000000)"
I192063513,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1, ,,2019-08-13 18:02,2019,8,Tuesday,18,Part Three,JOHN F. FITZGERALD SURF,,,"(0.00000000, 0.00000000)"
I192063501,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3, ,,2019-08-13 17:31,2019,8,Tuesday,17,Part Three,AMERICAN LEGION HWY,,,"(0.00000000, 0.00000000)"
I192063496,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A1, ,,2019-08-13 17:14,2019,8,Tuesday,17,Part Two,CONGRESS ST,,,"(0.00000000, 0.00000000)"
I192063453,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,D4, ,,2019-08-13 16:47,2019,8,Tuesday,16,Part Two,,,,"(0.00000000, 0.00000000)"
I192063452,1845,Drug Violation,DRUGS - POSS CLASS D,C11, ,,2019-08-13 16:37,2019,8,Tuesday,16,Part Two,GALLIVAN BLVD,,,"(0.00000000, 0.00000000)"
I192063452,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11, ,,2019-08-13 16:37,2019,8,Tuesday,16,Part Two,GALLIVAN BLVD,,,"(0.00000000, 0.00000000)"
I192063445,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3, ,,2019-08-13 15:46,2019,8,Tuesday,15,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192063432,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E13, ,,2019-08-13 15:12,2019,8,Tuesday,15,Part Two,BRAGDON ST,,,"(0.00000000, 0.00000000)"
I192063432,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E13, ,,2019-08-13 15:12,2019,8,Tuesday,15,Part Two,BRAGDON ST,,,"(0.00000000, 0.00000000)"
I192063425,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,B2, ,,2019-08-13 15:06,2019,8,Tuesday,15,Part Three,MELNEA CASS BLVD,,,"(0.00000000, 0.00000000)"
I192063371,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2019-08-13 12:13,2019,8,Tuesday,12,Part Three,E LENOX ST,,,"(0.00000000, 0.00000000)"
I192063341,2004,Offenses Against Child / Family,CHILD ABANDONMENT (NO ASSAULT),D4, ,,2019-08-13 9:40,2019,8,Tuesday,9,Part Two,FENWAY,,,"(0.00000000, 0.00000000)"
I192063287,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1, ,,2019-08-13 2:31,2019,8,Tuesday,2,Part Two,SUMMER ST,,,"(0.00000000, 0.00000000)"
I192063275,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,823,,2019-08-13 1:50,2019,8,Tuesday,1,Part Two,,,,"(0.00000000, 0.00000000)"
I192063275,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2,823,,2019-08-13 1:50,2019,8,Tuesday,1,Part Two,,,,"(0.00000000, 0.00000000)"
I192063234,3125,Warrant Arrests,WARRANT ARREST,A1, ,,2019-08-12 21:49,2019,8,Monday,21,Part Three,BEACON ST,,,"(0.00000000, 0.00000000)"
I192063237,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6, ,,2019-08-12 21:40,2019,8,Monday,21,Part Two,MASSACHUSETTS AVE,,,"(0.00000000, 0.00000000)"
I192063201,619,Larceny,LARCENY ALL OTHERS,A1, ,,2019-08-12 20:00,2019,8,Monday,20,Part One,SUMMER ST,,,"(0.00000000, 0.00000000)"
I192063203,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,A1, ,,2019-08-12 19:56,2019,8,Monday,19,Part Three,STATE ST,,,"(0.00000000, 0.00000000)"
I192063210,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2, ,,2019-08-12 19:06,2019,8,Monday,19,Part Two,CRESTON PARK,,,"(0.00000000, 0.00000000)"
I192063194,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4, ,,2019-08-12 18:58,2019,8,Monday,18,Part Two,HARCOURT ST,,,"(0.00000000, 0.00000000)"
I192063194,613,Larceny,LARCENY SHOPLIFTING,D4, ,,2019-08-12 18:58,2019,8,Monday,18,Part One,HARCOURT ST,,,"(0.00000000, 0.00000000)"
I192063197,3115,Investigate Person,INVESTIGATE PERSON,A1, ,,2019-08-12 18:54,2019,8,Monday,18,Part Three,BOYLSTON ST,,,"(0.00000000, 0.00000000)"
I192063177,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,D14, ,,2019-08-12 18:02,2019,8,Monday,18,Part Two,HERRICK ST,,,"(0.00000000, 0.00000000)"
I192063138,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,B2, ,,2019-08-12 15:48,2019,8,Monday,15,Part Three,QUINCY ST,,,"(0.00000000, 0.00000000)"
I192063072,2647,Other,THREATS TO DO BODILY HARM,E18, ,,2019-08-12 13:20,2019,8,Monday,13,Part Two,CANTERBURY ST,,,"(0.00000000, 0.00000000)"
I192063050,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2019-08-12 11:41,2019,8,Monday,11,Part Three,E BERKELEY ST,,,"(0.00000000, 0.00000000)"
I192063020,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4, ,,2019-08-12 9:48,2019,8,Monday,9,Part Two,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192063019,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1, ,,2019-08-12 8:39,2019,8,Monday,8,Part Three,HIGH ST,,,"(0.00000000, 0.00000000)"
I192063118,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,A1, ,,2019-08-12 7:55,2019,8,Monday,7,Part Three,MEDFORD ST,,,"(0.00000000, 0.00000000)"
I192062996,3207,Property Found,PROPERTY - FOUND,E18, ,,2019-08-12 6:45,2019,8,Monday,6,Part Three,FAIRMOUNT AVE,,,"(0.00000000, 0.00000000)"
I192063157,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,2019-08-12 6:40,2019,8,Monday,6,Part Three,CHARLES RIVER DM,,,"(0.00000000, 0.00000000)"
I192063004,1402,Vandalism,VANDALISM,B2, ,,2019-08-12 3:00,2019,8,Monday,3,Part Two,HAROLD ST,,,"(0.00000000, 0.00000000)"
I192062945,3207,Property Found,PROPERTY - FOUND,A1, ,,2019-08-11 23:25,2019,8,Sunday,23,Part Three,TREMONT ST,,,"(0.00000000, 0.00000000)"
I192062939,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15, ,,2019-08-11 21:31,2019,8,Sunday,21,Part Three,NEW RUTHERFORD AVE,,,"(0.00000000, 0.00000000)"
I192062929,3115,Investigate Person,INVESTIGATE PERSON,A1, ,,2019-08-11 21:28,2019,8,Sunday,21,Part Three,HANOVER,,,"(0.00000000, 0.00000000)"
I192062905,724,Auto Theft,AUTO THEFT,C6, ,,2019-08-11 20:22,2019,8,Sunday,20,Part One,,,,"(0.00000000, 0.00000000)"
I192063362,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,,2019-08-11 20:00,2019,8,Sunday,20,Part Three,ATHERTON ST,,,"(0.00000000, 0.00000000)"
I192063098,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,806,,2019-08-11 18:30,2019,8,Sunday,18,Part Three,,,,"(0.00000000, 0.00000000)"
I192062881,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3, ,,2019-08-11 17:47,2019,8,Sunday,17,Part Three,HARVARD ST,,,"(0.00000000, 0.00000000)"
I192062858,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4, ,,2019-08-11 17:31,2019,8,Sunday,17,Part Two,BOYLSTON ST,,,"(0.00000000, 0.00000000)"
I192062852,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13, ,,2019-08-11 16:40,2019,8,Sunday,16,Part Two,HEATH ST,,,"(0.00000000, 0.00000000)"
I192063439,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B2, ,,2019-08-11 14:00,2019,8,Sunday,14,Part Three,DUDLEY ST,,,"(0.00000000, 0.00000000)"
I192062768,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1, ,,2019-08-11 10:00,2019,8,Sunday,10,Part Three,CAMBRIDGE ST,,,"(0.00000000, 0.00000000)"
I192062762,3305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,A1, ,,2019-08-11 7:50,2019,8,Sunday,7,Part Three,BATTERY WHRF,,,"(0.00000000, 0.00000000)"
I192062741,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1, ,,2019-08-11 3:52,2019,8,Sunday,3,Part Three,MARGINAL RD,,,"(0.00000000, 0.00000000)"
I192062732,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2, ,,2019-08-11 2:54,2019,8,Sunday,2,Part Three,GLEN LN,,,"(0.00000000, 0.00000000)"
I192062710,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13, ,,2019-08-11 0:51,2019,8,Sunday,0,Part Three,COLUMBUS AVE,,,"(0.00000000, 0.00000000)"
I192062716,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4, ,,2019-08-11 0:25,2019,8,Sunday,0,Part One,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192062716,301,Robbery,ROBBERY - STREET,D4, ,,2019-08-11 0:25,2019,8,Sunday,0,Part One,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192062716,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4, ,,2019-08-11 0:25,2019,8,Sunday,0,Part Two,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192062821,301,Robbery,ROBBERY - STREET,D4, ,,2019-08-10 23:45,2019,8,Saturday,23,Part One,DAVID ORTIZ DR,,,"(0.00000000, 0.00000000)"
I192062700,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18, ,,2019-08-10 23:33,2019,8,Saturday,23,Part Three,CUMMINS HWY,,,"(0.00000000, 0.00000000)"
I192062675,3301,Verbal Disputes,VERBAL DISPUTE,C6, ,,2019-08-10 21:52,2019,8,Saturday,21,Part Three,,,,"(0.00000000, 0.00000000)"
I192062671,423,Aggravated Assault,ASSAULT - AGGRAVATED,C6, ,,2019-08-10 21:25,2019,8,Saturday,21,Part One,,,,"(0.00000000, 0.00000000)"
I192062687,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,,2019-08-10 20:30,2019,8,Saturday,20,Part Three,,,,"(0.00000000, 0.00000000)"
I192062702,2629,Harassment,HARASSMENT,C6, ,,2019-08-10 20:00,2019,8,Saturday,20,Part Two,JAN KARSKI WAY,,,"(0.00000000, 0.00000000)"
I192062677,3410,Towed,TOWED MOTOR VEHICLE,B2, ,,2019-08-10 19:12,2019,8,Saturday,19,Part Three,PIERPONT RD,,,"(0.00000000, 0.00000000)"
I192062627,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2, ,,2019-08-10 18:10,2019,8,Saturday,18,Part Three,HAMPDEN ST,,,"(0.00000000, 0.00000000)"
I192062662,3207,Property Found,PROPERTY - FOUND,D4, ,,2019-08-10 18:00,2019,8,Saturday,18,Part Three,JERSEY ST,,,"(0.00000000, 0.00000000)"
I192062633,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4, ,,2019-08-10 18:00,2019,8,Saturday,18,Part Three,COMMONWEALTH AVE,,,"(0.00000000, 0.00000000)"
I192062621,3114,Investigate Property,INVESTIGATE PROPERTY,D4, ,,2019-08-10 17:59,2019,8,Saturday,17,Part Three,,,,"(0.00000000, 0.00000000)"
I192062613,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,,2019-08-10 17:36,2019,8,Saturday,17,Part One,,,,"(0.00000000, 0.00000000)"
I192062618,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2, ,,2019-08-10 17:32,2019,8,Saturday,17,Part Two,HIGHLAND ST,,,"(0.00000000, 0.00000000)"
I192062606,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2019-08-10 16:25,2019,8,Saturday,16,Part Three,COLUMBUS AVE,,,"(0.00000000, 0.00000000)"
I192062603,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4, ,,2019-08-10 15:51,2019,8,Saturday,15,Part Three,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192062579,619,Larceny,LARCENY ALL OTHERS,A1, ,,2019-08-10 15:06,2019,8,Saturday,15,Part One,STUART ST,,,"(0.00000000, 0.00000000)"
I192062563,617,Larceny,LARCENY THEFT FROM BUILDING,C6, ,,2019-08-10 14:23,2019,8,Saturday,14,Part One,,,,"(0.00000000, 0.00000000)"
I192062575,3410,Towed,TOWED MOTOR VEHICLE,B2, ,,2019-08-10 14:11,2019,8,Saturday,14,Part Three,SAINT JAMES ST,,,"(0.00000000, 0.00000000)"
I192062557,3114,Investigate Property,INVESTIGATE PROPERTY,A1, ,,2019-08-10 13:34,2019,8,Saturday,13,Part Three,BEACON ST,,,"(0.00000000, 0.00000000)"
I192062592,3201,Property Lost,PROPERTY - LOST,A1, ,,2019-08-10 12:30,2019,8,Saturday,12,Part Three,BLACKSTONE ST,,,"(0.00000000, 0.00000000)"
I192062652,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,465,,2019-08-10 10:30,2019,8,Saturday,10,Part Three,,,,"(0.00000000, 0.00000000)"
I192062581,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1, ,,2019-08-10 9:20,2019,8,Saturday,9,Part Two,BLACKSTONE ST,,,"(0.00000000, 0.00000000)"
I192062466,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3, ,,2019-08-10 5:06,2019,8,Saturday,5,Part Three,HANNON ST,,,"(0.00000000, 0.00000000)"
I192062460,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3, ,,2019-08-10 4:09,2019,8,Saturday,4,Part One,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192062460,2647,Other,THREATS TO DO BODILY HARM,B3, ,,2019-08-10 4:09,2019,8,Saturday,4,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I192062456,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2, ,,2019-08-10 3:15,2019,8,Saturday,3,Part Three,ELM HILL AVE,,,"(0.00000000, 0.00000000)"
I192062451,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6, ,,2019-08-10 2:34,2019,8,Saturday,2,Part Two,,,,"(0.00000000, 0.00000000)"
I192064147,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1, ,,2019-08-10 1:30,2019,8,Saturday,1,Part One,MARGINAL RD,,,"(0.00000000, 0.00000000)"
I192062391,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1, ,,2019-08-09 22:36,2019,8,Friday,22,Part Three,,,,"(0.00000000, 0.00000000)"
I192063444,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,B2, ,,2019-08-09 22:00,2019,8,Friday,22,Part Three,HAMPDEN ST,,,"(0.00000000, 0.00000000)"
I192062386,2647,Other,THREATS TO DO BODILY HARM,E18, ,,2019-08-09 21:32,2019,8,Friday,21,Part Two,METROPOLITAN AVE,,,"(0.00000000, 0.00000000)"
I192062357,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,A1, ,,2019-08-09 19:58,2019,8,Friday,19,Part Two,CHARTER ST,,,"(0.00000000, 0.00000000)"
I192062394,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,,2019-08-09 19:30,2019,8,Friday,19,Part One,E LENOX ST,,,"(0.00000000, 0.00000000)"
I192062348,301,Robbery,ROBBERY - STREET,D4, ,,2019-08-09 19:06,2019,8,Friday,19,Part One,HUNTINGTON AVE,,,"(0.00000000, 0.00000000)"
I192062336,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2019-08-09 18:48,2019,8,Friday,18,Part Three,MELNEA CASS BLVD,,,"(0.00000000, 0.00000000)"
I192062307,2905,Violations,VAL - OPERATING WITHOUT LICENSE,C6, ,,2019-08-09 17:53,2019,8,Friday,17,Part Two,HAMPTON,,,"(0.00000000, 0.00000000)"
I192062313,2647,Other,THREATS TO DO BODILY HARM,B2, ,,2019-08-09 17:41,2019,8,Friday,17,Part Two,,,,"(0.00000000, 0.00000000)"
I192062313,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2, ,,2019-08-09 17:41,2019,8,Friday,17,Part One,,,,"(0.00000000, 0.00000000)"
I192062294,2660,Other,OTHER OFFENSE,, ,,2019-08-09 17:07,2019,8,Friday,17,Part Two,MASON ST,,,"(0.00000000, 0.00000000)"
I192062294,2610,Other,TRESPASSING,, ,,2019-08-09 17:07,2019,8,Friday,17,Part Two,MASON ST,,,"(0.00000000, 0.00000000)"
I192062294,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,, ,,2019-08-09 17:07,2019,8,Friday,17,Part Three,MASON ST,,,"(0.00000000, 0.00000000)"
I192062294,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",, ,,2019-08-09 17:07,2019,8,Friday,17,Part Two,MASON ST,,,"(0.00000000, 0.00000000)"
I192062287,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4, ,,2019-08-09 16:50,2019,8,Friday,16,Part Two,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192062275,3114,Investigate Property,INVESTIGATE PROPERTY,D4, ,,2019-08-09 16:47,2019,8,Friday,16,Part Three,,,,"(0.00000000, 0.00000000)"
I192062260,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4, ,,2019-08-09 15:24,2019,8,Friday,15,Part Three,HARRISON AVE,,,"(0.00000000, 0.00000000)"
